wyear,wymon,calyear,calmon,stor,rch,run,aet,cwd,tmax,tmin,ppt,pet,exc
1993,10,1993,7,92.940002441,0,0,0.0099999998,173.30999756,17.25,13.090000153,0.0099999998,173.50999451,\N
1993,11,1993,8,92.940002441,0,0,0.2399999946,163.44999695,21.149999619,13.949999809,0.2399999946,163.72000122,\N
1993,12,1993,9,92.940002441,0,0,0.0700000003,127.48999786,24.969999313,12.100000381,0.0700000003,127.5,\N
1994,1,1993,10,92.940002441,0,0,6.3800001144,97.599998474,25.450000763,11.880000114,6.3499999046,103.91999817,\N
1994,2,1993,11,92.940002441,0,0,30.479999542,38.409999847,22.829999924,8.2700004578,30.340000153,68.88999939,\N
1994,3,1993,12,94.730003357,0.0199999996,0,46.540000916,5.8600001335,17.979999542,5.5199999809,48.299999237,52.61000061,\N
1994,4,1994,1,93.379997253,0,0,41.439998627,16.510000229,16.059999466,6.9000000954,40.069999695,57.979999542,\N
1994,5,1994,2,145.44999695,30.520000458,23.879999161,62.88999939,0,16.069999695,7.0199999809,168.30000305,63.310001373,\N
1994,6,1994,3,108.76000214,0.0099999998,0,100.23000336,6.0999999046,23.5,8.9399995804,63.099998474,106.29000092,\N
1994,7,1994,4,92.949996948,0,0,34.810001373,93.150001526,22.959999084,8.6999998093,18.870000839,127.93000031,\N
1994,8,1994,5,92.940002441,0,0,15.039999962,132.80000305,23.920000076,9.3900003433,15,147.88999939,\N
1994,9,1994,6,92.940002441,0,0,0.2899999917,164.03999329,19.420000076,10.760000229,0.2899999917,164.25999451,\N
1994,10,1994,7,92.940002441,0,0,0.0399999991,169.41000366,20.020000458,12.25,0.0399999991,169.47000122,\N
1994,11,1994,8,92.940002441,0,0,0.0700000003,167.66000366,17.399999619,13.850000381,0.0700000003,167.6499939,\N
1994,12,1994,9,92.940002441,0,0,15.5,112.51999664,24.920000076,12.350000381,15.229999542,127.98999786,\N
1995,1,1994,10,92.940002441,0,0,28.459999084,70.5,27,10.270000458,28.079999924,98.910003662,\N
1995,2,1994,11,92.970001221,0,0,41,17.329999924,19.479999542,5.0500001907,41.330001831,58.759998322,\N
1995,3,1994,12,92.970001221,0,0,34.790000916,16.36000061,17.069999695,5.3499999046,34.819999695,51.310001373,\N
1995,4,1995,1,167.41000366,91.730003357,374.05999756,56.900001526,0,16.350000381,5.4099998474,589.42999268,56.900001526,\N
1995,5,1995,2,144.88999939,1.9099999666,0.2199999988,73.029998779,0.9499999881,19.309999466,5.9499998093,51.759998322,73.919998169,\N
1995,6,1995,3,167.86000061,76.25,109.94999695,102.62999725,0,25.409999847,8.5100002289,308.76998901,102.68000031,\N
1995,7,1995,4,105.66999817,0,0,75.709999084,52.090000153,24.010000229,8.0799999237,13.460000038,127.83000183,\N
1995,8,1995,5,94.629997253,0,0,45.939998627,100.11000061,21.850000381,9.4799995422,34.459999084,146.13000488,\N
1995,9,1995,6,92.980003357,0,0,14,143.47000122,20,10.649999619,12.350000381,157.5,\N
1995,10,1995,7,92.940002441,0,0,0.0500000007,176.77000427,19.549999237,12.649999619,0.0099999998,176.88000488,\N
1995,11,1995,8,92.940002441,0,0,0,161,22.370000839,12.739999771,0,160.88999939,\N
1995,12,1995,9,92.940002441,0,0,0.0599999987,128.92999268,25.290000916,12.380000114,0.0599999987,128.88999939,\N
1996,1,1995,10,92.940002441,0,0,0.9599999785,102.11000061,25.729999542,11.350000381,0.9300000072,103,\N
1996,2,1995,11,92.940002441,0,0,6.5399999619,66.430000305,18.850000381,9.8800001144,6.4699997902,72.870002747,\N
1996,3,1995,12,98.809997559,0.0199999996,0,53.88999939,1.6799999475,18.290000916,7.6100001335,59.330001831,55.540000916,\N
1996,4,1996,1,109.48999786,2.25,0.0599999987,57.13999939,0.6899999976,19.75,8.6700000763,69.489997864,57.810001373,\N
1996,5,1996,2,157.21000671,46.209999084,47.229999542,70.019996643,0,15.270000458,9.5200004578,210.1499939,69.980003357,\N
1996,6,1996,3,117.75,0,0,94.379997253,8.2600002289,25.38999939,8.5900001526,54.580001831,102.63999939,\N
1996,7,1996,4,93.010002136,0,0,47.830001831,89.660003662,22.350000381,9.0500001907,22.920000076,137.46000671,\N
1996,8,1996,5,92.940002441,0,0,10.649999619,149.5,23.13999939,10.100000381,10.5,160.17999268,\N
1996,9,1996,6,92.940002441,0,0,0.2300000042,162.41999817,22.600000381,10.989999771,0.2300000042,162.61000061,\N
1996,10,1996,7,92.940002441,0,0,0.2800000012,177.38000488,17.870000839,12.949999809,0.2899999917,177.6000061,\N
1996,11,1996,8,92.940002441,0,0,0.0299999993,164.55000305,20.270000458,13.479999542,0.0299999993,164.41999817,\N
1996,12,1996,9,92.940002441,0,0,0.7699999809,126.23000336,24.370000839,12.460000038,0.7599999905,126.95999908,\N
1997,1,1996,10,98.540000916,1.1499999762,0.0099999998,83.650001526,13.979999542,26.239999771,10.180000305,89.489997864,97.559997559,\N
1997,2,1996,11,101.54000092,2.5899999142,0.1700000018,64.75,3.75,22.680000305,8.8100004196,69.879997253,68.440002441,\N
1997,3,1996,12,150.19999695,35.599998474,25.069999695,53.919998169,0,17.100000381,7.4600000381,162.16000366,53.909999847,\N
1997,4,1997,1,163.44000244,57.779998779,44.840000153,56.560001373,0,17.61000061,6.4699997902,170.97999573,56.560001373,\N
1997,5,1997,2,118.62999725,0.0099999998,0,51.049999237,15.229999542,18.120000839,9.0100002289,6.2699999809,66.510002136,\N
1997,6,1997,3,94.900001526,0,0,24.649999619,81.720001221,23.840000153,7.6100001335,0.8899999857,106.29000092,\N
1997,7,1997,4,92.940002441,0,0,3.2999999523,128.42999268,24.719999313,8.2899999619,1.3099999428,131.69000244,\N
1997,8,1997,5,92.940002441,0,0,0.6100000143,170.36000061,23.069999695,11.81000042,0.5899999738,170.88999939,\N
1997,9,1997,6,92.940002441,0,0,0.2800000012,164.63999939,21.200000763,11.800000191,0.2700000107,164.96000671,\N
1997,10,1997,7,92.940002441,0,0,1,170.11000061,18.809999466,12.430000305,1,171.16999817,\N
1997,11,1997,8,92.940002441,0,0,0.4499999881,169.88000488,20.870000839,14.800000191,0.4499999881,170.3500061,\N
1997,12,1997,9,92.940002441,0,0,5.2399997711,135.74000549,28.120000839,14.909999847,5.2100000381,140.94999695,\N
1998,1,1997,10,92.940002441,0,0,1.5499999523,101.98999786,26.979999542,10.909999847,1.5199999809,103.51000214,\N
1998,2,1997,11,124.16000366,8.5600004196,0.8199999928,70.709999084,0,24.510000229,9.8100004196,110.56999969,70.680000305,\N
1998,3,1997,12,156.94000244,46.930000305,52.470001221,50.819999695,0,16.709999084,5.6100001335,181.69999695,51.13999939,\N
1998,4,1998,1,162.99000549,50.709999084,24.420000076,56.75,0,18.440000534,7.6999998093,136.72999573,56.779998779,\N
1998,5,1998,2,167.8999939,104.70999908,391.80999756,62.060001373,0,15.949999809,5.8800001144,560.63000488,62.479999542,\N
1998,6,1998,3,164.75999451,6.2600002289,2.3199999332,100.04000092,0,24.239999771,7.2399997711,102.70999908,100.15000153,\N
1998,7,1998,4,126.16999817,0.3700000048,0.150000006,108.90000153,11.210000038,22.260000229,7.0799999237,69.910003662,120.23999786,\N
1998,8,1998,5,108.11000061,1.0499999523,0,117.05000305,26.309999466,20.540000916,9.1199998856,99.199996948,143.55000305,\N
1998,9,1998,6,93.589996338,0,0,18.219999313,136.74000549,18.270000458,11.199999809,3.6400001049,155.08000183,\N
1998,10,1998,7,92.970001221,0,0,0.6499999762,175.19000244,20.799999237,13.520000458,0.0199999996,175.86000061,\N
1998,11,1998,8,92.940002441,0,0,0.0299999993,170.47999573,19,14.949999809,0,170.41999817,\N
1998,12,1998,9,92.940002441,0,0,10.130000114,118.01999664,23.729999542,13.619999886,10.090000153,128.16999817,\N
1999,1,1998,10,92.940002441,0,0,2.5499999523,93.550003052,26.899999619,9.5,2.5499999523,96.050003052,\N
1999,2,1998,11,92.940002441,0,0,36.049999237,28.379999161,18.409999847,7.2800002098,36.13999939,64.430000305,\N
1999,3,1998,12,92.949996948,0,0,24.909999847,23.280000687,16.809999466,3.9700000286,25.36000061,49.279998779,\N
1999,4,1999,1,108.80999756,3.1700000763,0.0799999982,56.279998779,0.400000006,14.819999695,7.2100000381,74.63999939,56.700000763,\N
1999,5,1999,2,99.61000061,0.400000006,0,45.709999084,16.879999161,16.620000839,6.9600000381,36.880001068,63.009998322,\N
1999,6,1999,3,118.69000244,6.0599999428,0.0799999982,90.029998779,0.0700000003,23.88999939,7.9499998093,115.79000092,90.680000305,\N
1999,7,1999,4,94.519996643,0,0,87.069999695,29.840000153,24.909999847,6.8099999428,62.709999084,117.08000183,\N
1999,8,1999,5,92.940002441,0,0,2.3299999237,139.58000183,20.270000458,8.6000003815,0.7400000095,141.94000244,\N
1999,9,1999,6,92.940002441,0,0,3.0299999714,147.30999756,17.420000076,10.029999733,3,150.32000732,\N
1999,10,1999,7,92.940002441,0,0,0.7900000215,171.17999268,17.370000839,12.640000343,0.7799999714,172.00999451,\N
1999,11,1999,8,92.940002441,0,0,0.7200000286,154.13999939,20.280000687,12.460000038,0.7300000191,154.80000305,\N
1999,12,1999,9,92.940002441,0,0,2.5899999142,119.76000214,22.700000763,12.159999847,2.5699999332,122.31999969,\N
2000,1,1999,10,92.940002441,0,0,0.2899999917,104.25,23.879999161,11.18999958,0.2800000012,104.41000366,\N
2000,2,1999,11,92.940002441,0,0,34.299999237,34.13999939,18.440000534,8.720000267,34.180000305,68.36000061,\N
2000,3,1999,12,92.940002441,0,0,0.7099999785,54.169998169,19.819999695,5.6199998856,0.7200000286,54.970001221,\N
2000,4,2000,1,95.279998779,0.0099999998,0,52.340000153,3.9800000191,16.600000381,5.8600001335,54.349998474,56.319999695,\N
2000,5,2000,2,160.08999634,55.740001678,87.550003052,65.910003662,0,17.86000061,5.4699997902,271.80999756,66.040000916,\N
2000,6,2000,3,131.17999268,0.1400000006,0,97.019996643,2.6800000668,23.260000229,5.6399998665,67.86000061,99.819999695,\N
2000,7,2000,4,112.98999786,0.2800000012,0,116.09999847,13.350000381,20.030000687,9.0500001907,97.519996643,129.44000244,\N
2000,8,2000,5,92.989997864,0,0,21.100000381,136.77999878,22.979999542,10.609999657,1.0900000334,157.86000061,\N
2000,9,2000,6,92.940002441,0,0,3.4800000191,164.44999695,19.959999084,12.489999771,3.4100000858,167.88000488,\N
2000,10,2000,7,92.940002441,0,0,0,175.27999878,15.579999924,12.170000076,0,175.27999878,\N
2000,11,2000,8,92.940002441,0,0,0.1400000006,164.05000305,18.309999466,13.390000343,0.1400000006,164.1000061,\N
2000,12,2000,9,92.940002441,0,0,1.8099999428,128.75999451,24.819999695,12.609999657,1.7899999619,130.52000427,\N
2001,1,2000,10,93.010002136,0,0,63.720001221,34.540000916,24.969999313,11.020000458,63.310001373,98.220001221,\N
2001,2,2000,11,92.940002441,0,0,0.6000000238,62.63999939,21.75,5.5399999619,0.5299999714,63.38999939,\N
2001,3,2000,12,92.940002441,0,0,3.3800001144,49.970001221,19.170000076,6.6900000572,3.3699998856,53.319999695,\N
2001,4,2001,1,154.30000305,39.080001831,39.680000305,53.13999939,0,16.079999924,7.4800000191,192.38000488,53.599998474,\N
2001,5,2001,2,164.47999573,57.180000305,35.939998627,62.689998627,0,17.329999924,8.0399999619,165.53999329,63.119998932,\N
2001,6,2001,3,166.36000061,49.340000153,41.25,101.16000366,0,23.059999466,7.2800002098,191.07000732,101.16000366,\N
2001,7,2001,4,112.98000336,0,0,97.680000305,24.520000458,21.459999084,6.8899998665,43.830001831,122.30999756,\N
2001,8,2001,5,93.349998474,0,0,21,137.50999451,23.510000229,11.180000305,1.3300000429,158.47000122,\N
2001,9,2001,6,92.940002441,0,0,0.7900000215,166.61999512,16.989999771,11.609999657,0.3799999952,167.32000732,\N
2001,10,2001,7,92.940002441,0,0,0.6000000238,175.61000061,17.86000061,12.93999958,0.6100000143,176.17999268,\N
2001,11,2001,8,92.940002441,0,0,0.1000000015,162.22000122,18.88999939,12.960000038,0.1000000015,162.22000122,\N
2001,12,2001,9,92.940002441,0,0,1.1100000143,128.16999817,23.649999619,12.659999847,1.0900000334,129.19999695,\N
2002,1,2001,10,92.940002441,0,0,15.449999809,84.879997253,24.11000061,11.649999619,15.359999657,100.25,\N
2002,2,2001,11,120.56999969,3.1400001049,0.0199999996,66.819999695,0,21.569999695,9.6499996185,97.13999939,66.779998779,\N
2002,3,2001,12,125.11000061,5.8400001526,0,50.740001678,0,15.699999809,6.1100001335,60.909999847,50.849998474,\N
2002,4,2002,1,104.02999878,0.1000000015,0,50.349998474,2.3099999428,14.779999733,4.6599998474,29.659999847,53.340000153,\N
2002,5,2002,2,93.529998779,0,0,24.459999084,42.090000153,16.010000229,5.5799999237,13.869999886,66.669998169,\N
2002,6,2002,3,92.940002441,0,0,23.069999695,74.36000061,23.899999619,8.8100004196,22.409999847,97.699996948,\N
2002,7,2002,4,92.940002441,0,0,4.5100002289,121.54000092,19.590000153,8.1800003052,4.4699997902,126.02999878,\N
2002,8,2002,5,92.940002441,0,0,3.25,148,21.680000305,8.75,3.2100000381,151.22999573,\N
2002,9,2002,6,92.940002441,0,0,0.3600000143,163.41000366,18.340000153,11.140000343,0.3600000143,163.69999695,\N
2002,10,2002,7,92.940002441,0,0,0.0199999996,177.38000488,17.5,12.850000381,0.0199999996,177.33999634,\N
2002,11,2002,8,92.940002441,0,0,0.1899999976,160.75,21.430000305,12.699999809,0.1899999976,160.8500061,\N
2002,12,2002,9,92.940002441,0,0,2.9200000763,127.31999969,24.719999313,12.409999847,2.8800001144,130.13000488,\N
2003,1,2002,10,92.940002441,0,0,1.0700000525,95.819999695,23.409999847,10.050000191,1.0399999619,96.830001831,\N
2003,2,2002,11,128.78999329,7,0.1000000015,68.040000916,0,19.420000076,8.8199996948,110.43000031,67.989997864,\N
2003,3,2002,12,155.63999939,40.759998322,24.569999695,51.319999695,0,16,6.7800002098,142.67999268,51.430000305,\N
2003,4,2003,1,112.68000031,0,0,44.990001678,14.229999542,19.36000061,4.3800001144,2.0099999905,59.159999847,\N
2003,5,2003,2,137.27999878,3.8699998856,0.0299999993,65.029998779,0,15.890000343,5.5300002098,93.330001831,65.330001831,\N
2003,6,2003,3,124.31999969,2.4000000954,0,98.519996643,2.3199999332,25.459999084,5.7199997902,87.370002747,100.88999939,\N
2003,7,2003,4,97.11000061,0.4300000072,0.0099999998,82.989997864,40.849998474,24.309999466,7.3699998856,55.419998169,124.02999878,\N
2003,8,2003,5,92.949996948,0,0,56.200000763,97.169998169,20.819999695,9.5900001526,51.599998474,153.36999512,\N
2003,9,2003,6,92.940002441,0,0,0.9599999785,162.6000061,17.729999542,11.869999886,0.9399999976,163.52999878,\N
2003,10,2003,7,92.940002441,0,0,0.3199999928,180.69000244,17.549999237,13.579999924,0.3199999928,180.91999817,\N
2003,11,2003,8,92.940002441,0,0,0.1199999973,166.1499939,17.850000381,14,0.1199999973,166.19000244,\N
2003,12,2003,9,92.940002441,0,0,0.2599999905,130.3999939,24.270000458,13.229999542,0.25,130.57000732,\N
2004,1,2003,10,92.940002441,0,0,2.4000000954,100.68000031,25.819999695,11.659999847,2.3900001049,102.98000336,\N
2004,2,2003,11,93.230003357,0.0099999998,0,36.290000916,27.63999939,19.909999847,6.9099998474,36.36000061,64.029998779,\N
2004,3,2003,12,103.91999817,0.349999994,0,50.569999695,0.3000000119,16.190000534,5.9699997902,61.319999695,51.040000916,\N
2004,4,2004,1,95.050003052,0.0299999993,0,31.479999542,22.209999084,16.780000687,8.5200004578,22.379999161,53.970001221,\N
2004,5,2004,2,144.19999695,29.290000916,22.069999695,62.459999084,0,20.760000229,6.4299998283,162.41999817,63.169998169,\N
2004,6,2004,3,93.800003052,0,0,66.669998169,39.029998779,24.200000763,7.3699998856,15.909999847,105.66000366,\N
2004,7,2004,4,92.940002441,0,0,2.6199998856,127.58999634,20.590000153,8.6499996185,1.7000000477,130.16999817,\N
2004,8,2004,5,92.940002441,0,0,0.200000003,157.30000305,21.940000534,9.6000003815,0.200000003,157.49000549,\N
2004,9,2004,6,92.940002441,0,0,0.2599999905,164.16000366,20.88999939,11.289999962,0.2599999905,164.36000061,\N
2004,10,2004,7,92.940002441,0,0,0,177.72000122,18.719999313,12.75,0,177.67999268,\N
2004,11,2004,8,92.940002441,0,0,0,163.94000244,17.780000687,13.510000229,0,163.88000488,\N
2004,12,2004,9,92.940002441,0,0,0.0799999982,132.33000183,26.370000839,12.640000343,0.0799999982,132.33000183,\N
2005,1,2004,10,125.5,14.279999733,4.0599999428,97.959999084,0,24.670000076,10.149999619,147.74000549,97.910003662,\N
2005,2,2004,11,95.059997559,0,0,46.490001678,17.149999619,22.520000458,6.6100001335,16,63.770000458,\N
2005,3,2004,12,158.02000427,52.740001678,97.279998779,51.409999847,0,17.079999924,5.8200001717,260.97000122,51.509998322,\N
2005,4,2005,1,167.24000549,82.930000305,203.30999756,55.310001373,0,15.180000305,4.9499998093,345.23001099,55.340000153,\N
2005,5,2005,2,167.80000305,77.559997559,95.019996643,66.269996643,0,16.270000458,5.2600002289,236.75999451,66.339996338,\N
2005,6,2005,3,153.02000427,0.3100000024,0.2099999934,100.76000214,0.2099999934,23.950000763,9.6099996567,85.849998474,101.02999878,\N
2005,7,2005,4,104.54000092,0,0,72.430000305,53.659999847,21.819999695,7.0799999237,23.829999924,126.13999939,\N
2005,8,2005,5,94.029998779,0,0,32.520000458,124.43000031,21.340000153,10.380000114,21.829999924,156.94000244,\N
2005,9,2005,6,92.940002441,0,0,1.7000000477,160.55000305,19.520000458,10.539999962,0.6000000238,162.24000549,\N
2005,10,2005,7,92.940002441,0,0,0.0199999996,178.24000549,20.780000687,13.340000153,0.0199999996,178.19999695,\N
2005,11,2005,8,92.940002441,0,0,0.2599999905,164.16999817,21.63999939,13.569999695,0.2599999905,164.36999512,\N
2005,12,2005,9,92.940002441,0,0,3.7599999905,123.34999847,23.440000534,11.06000042,3.7300000191,127.06999969,\N
2006,1,2005,10,92.940002441,0,0,22.940000534,76.550003052,24.969999313,10.460000038,22.819999695,99.430000305,\N
2006,2,2005,11,92.940002441,0,0,31.450000763,36.88999939,21.379999161,9.0500001907,31.299999237,68.290000916,\N
2006,3,2005,12,92.949996948,0,0,32.419998169,20.530000687,17.950000763,7.3400001526,32.400001526,52.959999084,\N
2006,4,2006,1,134.38000488,25.450000763,31.930000305,55.290000916,0,16.299999237,7.25,151.86999512,55.419998169,\N
2006,5,2006,2,129.05000305,13.449999809,2.0599999428,65.930000305,0.6000000238,16.079999924,8.2100000381,75.059997559,66.599998474,\N
2006,6,2006,3,134.36000061,19.649999619,1.8899999857,91.169998169,0.0700000003,26.899999619,8.529999733,118.45999908,93,\N
2006,7,2006,4,132.27999878,17.920000076,8.9799995422,123.62000275,1.2999999523,22.25,8.3999996185,146.91999817,125.05000305,\N
2006,8,2006,5,93.36000061,0,0,72.569999695,82.970001221,24.030000687,10.520000458,33.560001373,155.55000305,\N
2006,9,2006,6,92.940002441,0,0,0.7699999809,169,17.440000534,12.630000114,0.349999994,169.69000244,\N
2006,10,2006,7,92.940002441,0,0,0.0599999987,185.21000671,17.690000534,14.909999847,0.0599999987,185.16000366,\N
2006,11,2006,8,92.940002441,0,0,0.6299999952,163.86000061,21.329999924,13.449999809,0.6299999952,164.42999268,\N
2006,12,2006,9,92.940002441,0,0,0.8899999857,129.38999939,24.370000839,12.789999962,0.8700000048,130.17999268,\N
2007,1,2006,10,92.940002441,0,0,6.3899998665,92.730003357,25.120000839,9.6499996185,6.3699998856,99.059997559,\N
2007,2,2006,11,92.940002441,0,0,6.4000000954,61.529998779,20.350000381,8.7600002289,6.3499999046,67.879997253,\N
2007,3,2006,12,93,0,0,35.279998779,16.170000076,17.940000534,5.1700000763,35.259998322,51.659999847,\N
2007,4,2007,1,96.669998169,0.1299999952,0,46.36000061,5.2600002289,18.520000458,6.1300001144,51.060001373,53.130001068,\N
2007,5,2007,2,98.769996643,0.7900000215,0,57.310001373,8.3000001907,17.329999924,6.2800002098,59.720001221,65.699996948,\N
2007,6,2007,3,92.940002441,0,0,9.970000267,93.050003052,24.420000076,4.8899998665,4.1300001144,102.97000122,\N
2007,7,2007,4,92.940002441,0,0,19.13999939,107.63999939,22.930000305,7.8600001335,19.079999924,126.73999786,\N
2007,8,2007,5,92.940002441,0,0,0.25,152.88000488,21.649999619,9.0699996948,0.25,153.08999634,\N
2007,9,2007,6,92.940002441,0,0,0,163.30999756,19.180000305,10.880000114,0,163.19999695,\N
2007,10,2007,7,92.940002441,0,0,0,178.27999878,14.43999958,12.890000343,0,178.22000122,\N
2007,11,2007,8,92.940002441,0,0,0.5199999809,164.63999939,19.969999313,13.729999542,0.5199999809,165.05000305,\N
2007,12,2007,9,92.940002441,0,0,8.1199998856,121,24.409999847,11.779999733,8.0500001907,129.07000732,\N
2008,1,2007,10,92.940002441,0,0,10.760000229,89.589996338,25.329999924,10.229999542,10.770000458,100.29000092,\N
2008,2,2007,11,92.940002441,0,0,3.7400000095,63.049999237,20.270000458,8.4200000763,3.7200000286,66.709999084,\N
2008,3,2007,12,115.51999664,5.3699998856,0.1099999994,48.990001678,0,15.850000381,4.2300000191,77.11000061,49.75,\N
2008,4,2008,1,165.30000305,72.61000061,203.41000366,52.759998322,0,17.209999084,3.6400001049,376.54998779,53.259998322,\N
2008,5,2008,2,159.6499939,3.0399999619,0.75,64.830001831,0.0199999996,16.329999924,6.4200000763,60.919998169,64.940002441,\N
2008,6,2008,3,105.16000366,0.0500000007,0,56.619998932,43.479999542,23.840000153,7.9699997902,1.8799999952,100.12000275,\N
2008,7,2008,4,93.36000061,0,0,15.609999657,111.86000061,24.940000534,7.0900001526,3.7899999619,127.48999786,\N
2008,8,2008,5,92.940002441,0,0,3.6800000668,148.55999756,23.920000076,8.6899995804,3.1900000572,152.22000122,\N
2008,9,2008,6,92.940002441,0,0,0,167.91999817,20.489999771,11.539999962,0,167.82000732,\N
2008,10,2008,7,92.940002441,0,0,0.1199999973,178.11999512,19.940000534,13.449999809,0.1199999973,178.19000244,\N
2008,11,2008,8,92.940002441,0,0,0.5400000215,165.16999817,21.719999313,14.479999542,0.5299999714,165.61000061,\N
2008,12,2008,9,92.940002441,0,0,0.0799999982,130.94000244,24.799999237,13.010000229,0.0799999982,130.91000366,\N
2009,1,2008,10,92.940002441,0,0,5.8699998856,96.690002441,24.969999313,10.479999542,5.8200001717,102.45999908,\N
2009,2,2008,11,92.949996948,0,0,53.330001831,15.720000267,20.100000381,9.9799995422,53.270000458,68.989997864,\N
2009,3,2008,12,105.44000244,0.4900000095,0,49.580001831,0.0399999991,15.300000191,5.1700000763,62.580001831,49.990001678,\N
2009,4,2009,1,93.370002747,0,0,30.100000381,26.850000381,16.770000458,5.3000001907,17.739999771,56.900001526,\N
2009,5,2009,2,139.96000671,24.719999313,9.6400003433,63.720001221,0,14.909999847,5.8699998856,144.27000427,64.120002747,\N
2009,6,2009,3,94.410003662,0,0,67.739997864,30.559999466,24.25,6.4699997902,22.049999237,98.5,\N
2009,7,2009,4,92.940002441,0,0,7.6900000572,118.23999786,22.870000839,6.9400000572,6.1500000954,125.98999786,\N
2009,8,2009,5,92.940002441,0,0,1.2699999809,157.1000061,21.069999695,10.800000191,1.2599999905,158.32000732,\N
2009,9,2009,6,92.940002441,0,0,6.2399997711,156.91999817,19.549999237,11.380000114,6.1900000572,163.1499939,\N
2009,10,2009,7,92.940002441,0,0,0,177.63999939,18.909999847,12.68999958,0,177.55000305,\N
2009,11,2009,8,92.940002441,0,0,0.3000000119,163.47000122,20.809999466,12.970000267,0.3000000119,163.66999817,\N
2009,12,2009,9,92.940002441,0,0,0.4300000072,132.16000366,25.760000229,13.420000076,0.4300000072,132.47999573,\N
2010,1,2009,10,101.63999939,0.0299999993,0,95.25,5.3600001335,25.120000839,10.579999924,84.930000305,100.56999969,\N
2010,2,2009,11,93.11000061,0,0,9.3000001907,57.180000305,21.870000839,7.1999998093,0.7699999809,66.430000305,\N
2010,3,2009,12,130.25999451,13.159999847,1.0399999619,49.979999542,0,15.420000076,5.4000000954,100.88999939,50.229999542,\N
